country,year,capture_ratio_pv,capture_ratio_wind,stage2_market_score,score_breakdown,crisis_year,quality_flag,quality_ok,stage2_candidate_year,stage1_candidate_year,phase2_candidate_year,low_price_flags_count,physical_flags_count,capture_flags_count,active_flags,flag_h_negative_stage2,flag_h_below_5_stage2,flag_low_price_share_high,flag_capture_pv_low,flag_capture_wind_low,flag_sr_energy_high,flag_sr_hours_high,flag_low_residual_high,flag_sr_high,flag_far_low,flag_ir_high,flag_spread_high,LOW_PRICE_FLAG,CAPTURE_DEGRADATION_FLAG,PHYSICAL_STRESS_FLAG,stage1_score,stage1_h_negative_ok,stage1_h_below_5_ok,stage1_capture_ok,stage1_sr_ok,is_stage1,market_physical_gap_flag,neg_price_explained_by_surplus_ratio,low_price_family,value_family,value_family_pv,value_family_wind,physical_family,family_count_pv,family_count_wind,stage2_candidate_year_pv,stage2_candidate_year_wind,stage2_candidate_year_country,physical_candidate_year,flag_capture_only_stage2,is_stage1_criteria,is_phase2_market,is_phase2_physical,phase_market,stress_phys_state
DE,2025,0.9609427892369204,0.9580511848402968,0,low=0;value=0;physical=0;crisis=0,False,OK,True,False,True,False,0,0,0,flag_low_residual_high,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4,True,True,True,True,True,False,,False,False,False,False,False,0,0,False,False,False,False,False,True,False,False,phase1,pas_de_stress_physique
DE,2026,0.9616647269897296,0.9582483547925488,0,low=0;value=0;physical=0;crisis=0,False,OK,True,False,True,False,0,0,0,flag_low_residual_high,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4,True,True,True,True,True,False,,False,False,False,False,False,0,0,False,False,False,False,False,True,False,False,phase1,pas_de_stress_physique
DE,2027,0.962860004664218,0.9582383241190972,0,low=0;value=0;physical=0;crisis=0,False,OK,True,False,True,False,0,0,0,flag_low_residual_high,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4,True,True,True,True,True,False,,False,False,False,False,False,0,0,False,False,False,False,False,True,False,False,phase1,pas_de_stress_physique
DE,2028,0.963233173813417,0.958346939453894,0,low=0;value=0;physical=0;crisis=0,False,OK,True,False,True,False,0,0,0,flag_low_residual_high,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4,True,True,True,True,True,False,,False,False,False,False,False,0,0,False,False,False,False,False,True,False,False,phase1,pas_de_stress_physique
DE,2029,0.9636239516709796,0.9586173143722858,0,low=0;value=0;physical=0;crisis=0,False,OK,True,False,True,False,0,0,0,flag_low_residual_high,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4,True,True,True,True,True,False,,False,False,False,False,False,0,0,False,False,False,False,False,True,False,False,phase1,pas_de_stress_physique
DE,2030,0.9644910919203656,0.958777725352396,0,low=0;value=0;physical=0;crisis=0,False,OK,True,False,True,False,0,0,0,flag_low_residual_high,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4,True,True,True,True,True,False,,False,False,False,False,False,0,0,False,False,False,False,False,True,False,False,phase1,pas_de_stress_physique
DE,2031,0.9644198174971622,0.9589711810114988,0,low=0;value=0;physical=0;crisis=0,False,OK,True,False,True,False,0,0,0,flag_low_residual_high,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4,True,True,True,True,True,False,,False,False,False,False,False,0,0,False,False,False,False,False,True,False,False,phase1,pas_de_stress_physique
DE,2032,0.9645345221817996,0.9590876672736546,0,low=0;value=0;physical=0;crisis=0,False,OK,True,False,True,False,0,0,0,flag_low_residual_high,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4,True,True,True,True,True,False,,False,False,False,False,False,0,0,False,False,False,False,False,True,False,False,phase1,pas_de_stress_physique
DE,2033,0.9642715108008189,0.9594012003200356,0,low=0;value=0;physical=0;crisis=0,False,OK,True,False,True,False,0,0,0,flag_low_residual_high,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4,True,True,True,True,True,False,,False,False,False,False,False,0,0,False,False,False,False,False,True,False,False,phase1,pas_de_stress_physique
DE,2034,0.9642876891713288,0.95958997386342,0,low=0;value=0;physical=0;crisis=0,False,OK,True,False,True,False,0,0,0,flag_low_residual_high,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4,True,True,True,True,True,False,,False,False,False,False,False,0,0,False,False,False,False,False,True,False,False,phase1,pas_de_stress_physique
DE,2035,0.9641086312603404,0.9599823247469436,0,low=0;value=0;physical=0;crisis=0,False,OK,True,False,True,False,0,0,0,flag_low_residual_high,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4,True,True,True,True,True,False,,False,False,False,False,False,0,0,False,False,False,False,False,True,False,False,phase1,pas_de_stress_physique
